,Game_ID,Report,player_name,assists,total_rebounds,steals,blocks
237,33,"The Memphis Grizzlies (31 - 12) beat the Philadelphia 76ers (8 - 36), 101 - 83. The loss marks the fifth straight for the Sixers. Zach Randolph hit his second three - pointer of the season. Courtney Lee replaced Tony Allen in the starting lineup. Zach Randolph recorded 17 points, 14 rebounds and four assists in 27 minutes. Recently acquired Jeff Green scored a team - high 18 points and was joined by Vince Carter (13 points) in the double - digit scoring brigade. The Grizzlies outscored the Sixers in the paint, 52 - 32. The Sixers, already the league's worst free - throw shooting team, shot 12 - of - 22 at the charity stripe. Rookie Jerami Grant scored a career - high 16 points. Michael Carter-Williams was the only other Sixer to tabulate double - digit scoring, squeaking by with 10 points, six assists, three rebounds and five turnovers. Larry Drew II was the only Sixer to shoot better than 50 percent from the field, compiling nine points and four assists in 20 minutes. The Grizzlies conclude their five - game homestand Monday against the Orlando Magic. The Sixers travel to New Orleans to face the Pelicans on Monday.
",Vince Carter,5.0,-1,,-1
238,34,"The San Antonio Spurs defeated the Dallas Mavericks 94 - 97 Wednesday at American Airlines Center. The Spurs (14 - 4) were playing their second leg of a back - to - back, but we able to bounce back nicely against Dallas (3 - 13) after dropping Tuesday's matchup against the Magic. San Antonio rested Tony Parker, Manu Ginobili and Pau Gasol on the second leg, but still managed to put together a solid offensive performance, shooting 47 percent from the field and an astounding 58 percent from behind the arc. It was backup point guard Patty Mills who shined off the bench Wednesday, as he shot 9 - of - 12 shooting from the field overall and 5 - of - 6 from behind the arc en route to a team - high 23 points. And it was a necessary effort, as the team's stars in Kawhi Leonard and LaMarcus Aldridge struggled mightily. Leonard managed 21 points, but shot just 5 - of - 16 from the field, while Aldridge could not get anything going, scoring just five points on 2 - of - 9 shooting. Danny Green was the only other Spur to score in double figures, notching 11 points. For the Mavericks, they continue to slide, with Wednesday's loss being their ninth in their last 10 games. It was yet another offensive struggle for Dallas too, with Wednesday's 87 points being the seventh time this season where they failed to score 90 points. Wesley Mathews led the way, scoring a game - high 26 points in 37 minutes. Harrison Barnes was the only other starter to reach double figures with 17 points, while Seth Curry and Dwight Powell scoring double figures off the bench, scoring 14 and 10 points respectively. As a team, the Mavericks shot a lowly 43 percent from the field. Up next, the Spurs will head home Friday to take on the Wizards, while the Mavericks will look to turn their season around in Charlotte on Thursday against the Hornets.
",Kawhi Leonard,-1.0,-1,0,-1
239,34,"The San Antonio Spurs defeated the Dallas Mavericks 94 - 97 Wednesday at American Airlines Center. The Spurs (14 - 4) were playing their second leg of a back - to - back, but we able to bounce back nicely against Dallas (3 - 13) after dropping Tuesday's matchup against the Magic. San Antonio rested Tony Parker, Manu Ginobili and Pau Gasol on the second leg, but still managed to put together a solid offensive performance, shooting 47 percent from the field and an astounding 58 percent from behind the arc. It was backup point guard Patty Mills who shined off the bench Wednesday, as he shot 9 - of - 12 shooting from the field overall and 5 - of - 6 from behind the arc en route to a team - high 23 points. And it was a necessary effort, as the team's stars in Kawhi Leonard and LaMarcus Aldridge struggled mightily. Leonard managed 21 points, but shot just 5 - of - 16 from the field, while Aldridge could not get anything going, scoring just five points on 2 - of - 9 shooting. Danny Green was the only other Spur to score in double figures, notching 11 points. For the Mavericks, they continue to slide, with Wednesday's loss being their ninth in their last 10 games. It was yet another offensive struggle for Dallas too, with Wednesday's 87 points being the seventh time this season where they failed to score 90 points. Wesley Mathews led the way, scoring a game - high 26 points in 37 minutes. Harrison Barnes was the only other starter to reach double figures with 17 points, while Seth Curry and Dwight Powell scoring double figures off the bench, scoring 14 and 10 points respectively. As a team, the Mavericks shot a lowly 43 percent from the field. Up next, the Spurs will head home Friday to take on the Wizards, while the Mavericks will look to turn their season around in Charlotte on Thursday against the Hornets.
",LaMarcus Aldridge,2.0,-1,-1,
240,34,"The San Antonio Spurs defeated the Dallas Mavericks 94 - 97 Wednesday at American Airlines Center. The Spurs (14 - 4) were playing their second leg of a back - to - back, but we able to bounce back nicely against Dallas (3 - 13) after dropping Tuesday's matchup against the Magic. San Antonio rested Tony Parker, Manu Ginobili and Pau Gasol on the second leg, but still managed to put together a solid offensive performance, shooting 47 percent from the field and an astounding 58 percent from behind the arc. It was backup point guard Patty Mills who shined off the bench Wednesday, as he shot 9 - of - 12 shooting from the field overall and 5 - of - 6 from behind the arc en route to a team - high 23 points. And it was a necessary effort, as the team's stars in Kawhi Leonard and LaMarcus Aldridge struggled mightily. Leonard managed 21 points, but shot just 5 - of - 16 from the field, while Aldridge could not get anything going, scoring just five points on 2 - of - 9 shooting. Danny Green was the only other Spur to score in double figures, notching 11 points. For the Mavericks, they continue to slide, with Wednesday's loss being their ninth in their last 10 games. It was yet another offensive struggle for Dallas too, with Wednesday's 87 points being the seventh time this season where they failed to score 90 points. Wesley Mathews led the way, scoring a game - high 26 points in 37 minutes. Harrison Barnes was the only other starter to reach double figures with 17 points, while Seth Curry and Dwight Powell scoring double figures off the bench, scoring 14 and 10 points respectively. As a team, the Mavericks shot a lowly 43 percent from the field. Up next, the Spurs will head home Friday to take on the Wizards, while the Mavericks will look to turn their season around in Charlotte on Thursday against the Hornets.
",Danny Green,0.0,-1,2,-1
241,34,"The San Antonio Spurs defeated the Dallas Mavericks 94 - 97 Wednesday at American Airlines Center. The Spurs (14 - 4) were playing their second leg of a back - to - back, but we able to bounce back nicely against Dallas (3 - 13) after dropping Tuesday's matchup against the Magic. San Antonio rested Tony Parker, Manu Ginobili and Pau Gasol on the second leg, but still managed to put together a solid offensive performance, shooting 47 percent from the field and an astounding 58 percent from behind the arc. It was backup point guard Patty Mills who shined off the bench Wednesday, as he shot 9 - of - 12 shooting from the field overall and 5 - of - 6 from behind the arc en route to a team - high 23 points. And it was a necessary effort, as the team's stars in Kawhi Leonard and LaMarcus Aldridge struggled mightily. Leonard managed 21 points, but shot just 5 - of - 16 from the field, while Aldridge could not get anything going, scoring just five points on 2 - of - 9 shooting. Danny Green was the only other Spur to score in double figures, notching 11 points. For the Mavericks, they continue to slide, with Wednesday's loss being their ninth in their last 10 games. It was yet another offensive struggle for Dallas too, with Wednesday's 87 points being the seventh time this season where they failed to score 90 points. Wesley Mathews led the way, scoring a game - high 26 points in 37 minutes. Harrison Barnes was the only other starter to reach double figures with 17 points, while Seth Curry and Dwight Powell scoring double figures off the bench, scoring 14 and 10 points respectively. As a team, the Mavericks shot a lowly 43 percent from the field. Up next, the Spurs will head home Friday to take on the Wizards, while the Mavericks will look to turn their season around in Charlotte on Thursday against the Hornets.
",Patty Mills,,-1,-1,-1
242,34,"The San Antonio Spurs defeated the Dallas Mavericks 94 - 97 Wednesday at American Airlines Center. The Spurs (14 - 4) were playing their second leg of a back - to - back, but we able to bounce back nicely against Dallas (3 - 13) after dropping Tuesday's matchup against the Magic. San Antonio rested Tony Parker, Manu Ginobili and Pau Gasol on the second leg, but still managed to put together a solid offensive performance, shooting 47 percent from the field and an astounding 58 percent from behind the arc. It was backup point guard Patty Mills who shined off the bench Wednesday, as he shot 9 - of - 12 shooting from the field overall and 5 - of - 6 from behind the arc en route to a team - high 23 points. And it was a necessary effort, as the team's stars in Kawhi Leonard and LaMarcus Aldridge struggled mightily. Leonard managed 21 points, but shot just 5 - of - 16 from the field, while Aldridge could not get anything going, scoring just five points on 2 - of - 9 shooting. Danny Green was the only other Spur to score in double figures, notching 11 points. For the Mavericks, they continue to slide, with Wednesday's loss being their ninth in their last 10 games. It was yet another offensive struggle for Dallas too, with Wednesday's 87 points being the seventh time this season where they failed to score 90 points. Wesley Mathews led the way, scoring a game - high 26 points in 37 minutes. Harrison Barnes was the only other starter to reach double figures with 17 points, while Seth Curry and Dwight Powell scoring double figures off the bench, scoring 14 and 10 points respectively. As a team, the Mavericks shot a lowly 43 percent from the field. Up next, the Spurs will head home Friday to take on the Wizards, while the Mavericks will look to turn their season around in Charlotte on Thursday against the Hornets.
",Harrison Barnes,,-1,-1,-1
243,34,"The San Antonio Spurs defeated the Dallas Mavericks 94 - 97 Wednesday at American Airlines Center. The Spurs (14 - 4) were playing their second leg of a back - to - back, but we able to bounce back nicely against Dallas (3 - 13) after dropping Tuesday's matchup against the Magic. San Antonio rested Tony Parker, Manu Ginobili and Pau Gasol on the second leg, but still managed to put together a solid offensive performance, shooting 47 percent from the field and an astounding 58 percent from behind the arc. It was backup point guard Patty Mills who shined off the bench Wednesday, as he shot 9 - of - 12 shooting from the field overall and 5 - of - 6 from behind the arc en route to a team - high 23 points. And it was a necessary effort, as the team's stars in Kawhi Leonard and LaMarcus Aldridge struggled mightily. Leonard managed 21 points, but shot just 5 - of - 16 from the field, while Aldridge could not get anything going, scoring just five points on 2 - of - 9 shooting. Danny Green was the only other Spur to score in double figures, notching 11 points. For the Mavericks, they continue to slide, with Wednesday's loss being their ninth in their last 10 games. It was yet another offensive struggle for Dallas too, with Wednesday's 87 points being the seventh time this season where they failed to score 90 points. Wesley Mathews led the way, scoring a game - high 26 points in 37 minutes. Harrison Barnes was the only other starter to reach double figures with 17 points, while Seth Curry and Dwight Powell scoring double figures off the bench, scoring 14 and 10 points respectively. As a team, the Mavericks shot a lowly 43 percent from the field. Up next, the Spurs will head home Friday to take on the Wizards, while the Mavericks will look to turn their season around in Charlotte on Thursday against the Hornets.
",Wesley Matthews,5.0,-1,-1,-1
244,34,"The San Antonio Spurs defeated the Dallas Mavericks 94 - 97 Wednesday at American Airlines Center. The Spurs (14 - 4) were playing their second leg of a back - to - back, but we able to bounce back nicely against Dallas (3 - 13) after dropping Tuesday's matchup against the Magic. San Antonio rested Tony Parker, Manu Ginobili and Pau Gasol on the second leg, but still managed to put together a solid offensive performance, shooting 47 percent from the field and an astounding 58 percent from behind the arc. It was backup point guard Patty Mills who shined off the bench Wednesday, as he shot 9 - of - 12 shooting from the field overall and 5 - of - 6 from behind the arc en route to a team - high 23 points. And it was a necessary effort, as the team's stars in Kawhi Leonard and LaMarcus Aldridge struggled mightily. Leonard managed 21 points, but shot just 5 - of - 16 from the field, while Aldridge could not get anything going, scoring just five points on 2 - of - 9 shooting. Danny Green was the only other Spur to score in double figures, notching 11 points. For the Mavericks, they continue to slide, with Wednesday's loss being their ninth in their last 10 games. It was yet another offensive struggle for Dallas too, with Wednesday's 87 points being the seventh time this season where they failed to score 90 points. Wesley Mathews led the way, scoring a game - high 26 points in 37 minutes. Harrison Barnes was the only other starter to reach double figures with 17 points, while Seth Curry and Dwight Powell scoring double figures off the bench, scoring 14 and 10 points respectively. As a team, the Mavericks shot a lowly 43 percent from the field. Up next, the Spurs will head home Friday to take on the Wizards, while the Mavericks will look to turn their season around in Charlotte on Thursday against the Hornets.
",Dwight Powell,,-1,2,-1
245,34,"The San Antonio Spurs defeated the Dallas Mavericks 94 - 97 Wednesday at American Airlines Center. The Spurs (14 - 4) were playing their second leg of a back - to - back, but we able to bounce back nicely against Dallas (3 - 13) after dropping Tuesday's matchup against the Magic. San Antonio rested Tony Parker, Manu Ginobili and Pau Gasol on the second leg, but still managed to put together a solid offensive performance, shooting 47 percent from the field and an astounding 58 percent from behind the arc. It was backup point guard Patty Mills who shined off the bench Wednesday, as he shot 9 - of - 12 shooting from the field overall and 5 - of - 6 from behind the arc en route to a team - high 23 points. And it was a necessary effort, as the team's stars in Kawhi Leonard and LaMarcus Aldridge struggled mightily. Leonard managed 21 points, but shot just 5 - of - 16 from the field, while Aldridge could not get anything going, scoring just five points on 2 - of - 9 shooting. Danny Green was the only other Spur to score in double figures, notching 11 points. For the Mavericks, they continue to slide, with Wednesday's loss being their ninth in their last 10 games. It was yet another offensive struggle for Dallas too, with Wednesday's 87 points being the seventh time this season where they failed to score 90 points. Wesley Mathews led the way, scoring a game - high 26 points in 37 minutes. Harrison Barnes was the only other starter to reach double figures with 17 points, while Seth Curry and Dwight Powell scoring double figures off the bench, scoring 14 and 10 points respectively. As a team, the Mavericks shot a lowly 43 percent from the field. Up next, the Spurs will head home Friday to take on the Wizards, while the Mavericks will look to turn their season around in Charlotte on Thursday against the Hornets.
",Seth Curry,6.0,-1,-1,
246,35,"The Houston Rockets (50) defeated the Miami Heat (3 - 1) 108 - 91 on Tuesday at the American Airlines Arena in Miami. Along with the Memphis Grizzlies (40) and the Golden State Warriors (30), the Rockets stay one of the three undefeated teams in the NBA. The Rockets used a strong fourth quarter to finish off the Heat, outscoring them 25 - 14 to secure the victory. With Terrence Jones out with a leg injury, Donatas Motiejunas got the start at power forward but only played 13 minutes due to foul trouble and finished with two points. Dwight Howard had his fourth double - double in five games and posted a team - high 25 points and 10 rebounds. He's now averaging 15 points and 11 rebounds on the year. Coming only one rebound shy of a triple - double, James Harden also went off and scored 25 points to go along with 10 assists and nine rebounds. Patrick Beverley had to sit out the Rockets' last two games with a hamstring injury but was able to return in this one and scored 15 points, going 5 - for - 8 from the field and 4 - for - 7 from the three - point line. Trevor Ariza was the fourth Rocket starter in double - digits, as he added 19 points (5 - 8 3Pt, 4 - 4 FT) and five assists. Chris Bosh and Dwyane Wade scored 21 and 19 points a piece to lead the Heat in scoring. Bosh also had eight rebounds and is now averaging 25 points and 11 rebounds on the season. Mario Chalmers came off the bench again but played 29 minutes compared to starter Norris Cole, who only notched 16 minutes and went scoreless. Chalmers had 12 points, shooting 4 - for - 12 from the field and 2 - for - 5 from beyond the three - point line. Shawne Williams continued to start for the Heat, and he finished the game with 14 points (4 - 6 FG, 3 - 4 3Pt, 3 - 4 FT) and five rebounds. Rookie Shabazz Napier came off the bench as well and had five points and four assists in 27 minutes. The Rockets' next game will be at home against the San Antonio Spurs on Thursday, while the Heat will go on the road to Charlotte and play the Hornets on Wednesday.
",Trevor Ariza,-1.0,-1,-1,-1
247,35,"The Houston Rockets (50) defeated the Miami Heat (3 - 1) 108 - 91 on Tuesday at the American Airlines Arena in Miami. Along with the Memphis Grizzlies (40) and the Golden State Warriors (30), the Rockets stay one of the three undefeated teams in the NBA. The Rockets used a strong fourth quarter to finish off the Heat, outscoring them 25 - 14 to secure the victory. With Terrence Jones out with a leg injury, Donatas Motiejunas got the start at power forward but only played 13 minutes due to foul trouble and finished with two points. Dwight Howard had his fourth double - double in five games and posted a team - high 25 points and 10 rebounds. He's now averaging 15 points and 11 rebounds on the year. Coming only one rebound shy of a triple - double, James Harden also went off and scored 25 points to go along with 10 assists and nine rebounds. Patrick Beverley had to sit out the Rockets' last two games with a hamstring injury but was able to return in this one and scored 15 points, going 5 - for - 8 from the field and 4 - for - 7 from the three - point line. Trevor Ariza was the fourth Rocket starter in double - digits, as he added 19 points (5 - 8 3Pt, 4 - 4 FT) and five assists. Chris Bosh and Dwyane Wade scored 21 and 19 points a piece to lead the Heat in scoring. Bosh also had eight rebounds and is now averaging 25 points and 11 rebounds on the season. Mario Chalmers came off the bench again but played 29 minutes compared to starter Norris Cole, who only notched 16 minutes and went scoreless. Chalmers had 12 points, shooting 4 - for - 12 from the field and 2 - for - 5 from beyond the three - point line. Shawne Williams continued to start for the Heat, and he finished the game with 14 points (4 - 6 FG, 3 - 4 3Pt, 3 - 4 FT) and five rebounds. Rookie Shabazz Napier came off the bench as well and had five points and four assists in 27 minutes. The Rockets' next game will be at home against the San Antonio Spurs on Thursday, while the Heat will go on the road to Charlotte and play the Hornets on Wednesday.
",Donatas Motiejunas,-1.0,-1,,-1
248,35,"The Houston Rockets (50) defeated the Miami Heat (3 - 1) 108 - 91 on Tuesday at the American Airlines Arena in Miami. Along with the Memphis Grizzlies (40) and the Golden State Warriors (30), the Rockets stay one of the three undefeated teams in the NBA. The Rockets used a strong fourth quarter to finish off the Heat, outscoring them 25 - 14 to secure the victory. With Terrence Jones out with a leg injury, Donatas Motiejunas got the start at power forward but only played 13 minutes due to foul trouble and finished with two points. Dwight Howard had his fourth double - double in five games and posted a team - high 25 points and 10 rebounds. He's now averaging 15 points and 11 rebounds on the year. Coming only one rebound shy of a triple - double, James Harden also went off and scored 25 points to go along with 10 assists and nine rebounds. Patrick Beverley had to sit out the Rockets' last two games with a hamstring injury but was able to return in this one and scored 15 points, going 5 - for - 8 from the field and 4 - for - 7 from the three - point line. Trevor Ariza was the fourth Rocket starter in double - digits, as he added 19 points (5 - 8 3Pt, 4 - 4 FT) and five assists. Chris Bosh and Dwyane Wade scored 21 and 19 points a piece to lead the Heat in scoring. Bosh also had eight rebounds and is now averaging 25 points and 11 rebounds on the season. Mario Chalmers came off the bench again but played 29 minutes compared to starter Norris Cole, who only notched 16 minutes and went scoreless. Chalmers had 12 points, shooting 4 - for - 12 from the field and 2 - for - 5 from beyond the three - point line. Shawne Williams continued to start for the Heat, and he finished the game with 14 points (4 - 6 FG, 3 - 4 3Pt, 3 - 4 FT) and five rebounds. Rookie Shabazz Napier came off the bench as well and had five points and four assists in 27 minutes. The Rockets' next game will be at home against the San Antonio Spurs on Thursday, while the Heat will go on the road to Charlotte and play the Hornets on Wednesday.
",Dwight Howard,11.0,-1,,-1
249,35,"The Houston Rockets (50) defeated the Miami Heat (3 - 1) 108 - 91 on Tuesday at the American Airlines Arena in Miami. Along with the Memphis Grizzlies (40) and the Golden State Warriors (30), the Rockets stay one of the three undefeated teams in the NBA. The Rockets used a strong fourth quarter to finish off the Heat, outscoring them 25 - 14 to secure the victory. With Terrence Jones out with a leg injury, Donatas Motiejunas got the start at power forward but only played 13 minutes due to foul trouble and finished with two points. Dwight Howard had his fourth double - double in five games and posted a team - high 25 points and 10 rebounds. He's now averaging 15 points and 11 rebounds on the year. Coming only one rebound shy of a triple - double, James Harden also went off and scored 25 points to go along with 10 assists and nine rebounds. Patrick Beverley had to sit out the Rockets' last two games with a hamstring injury but was able to return in this one and scored 15 points, going 5 - for - 8 from the field and 4 - for - 7 from the three - point line. Trevor Ariza was the fourth Rocket starter in double - digits, as he added 19 points (5 - 8 3Pt, 4 - 4 FT) and five assists. Chris Bosh and Dwyane Wade scored 21 and 19 points a piece to lead the Heat in scoring. Bosh also had eight rebounds and is now averaging 25 points and 11 rebounds on the season. Mario Chalmers came off the bench again but played 29 minutes compared to starter Norris Cole, who only notched 16 minutes and went scoreless. Chalmers had 12 points, shooting 4 - for - 12 from the field and 2 - for - 5 from beyond the three - point line. Shawne Williams continued to start for the Heat, and he finished the game with 14 points (4 - 6 FG, 3 - 4 3Pt, 3 - 4 FT) and five rebounds. Rookie Shabazz Napier came off the bench as well and had five points and four assists in 27 minutes. The Rockets' next game will be at home against the San Antonio Spurs on Thursday, while the Heat will go on the road to Charlotte and play the Hornets on Wednesday.
",James Harden,-1.0,-1,0,0
250,35,"The Houston Rockets (50) defeated the Miami Heat (3 - 1) 108 - 91 on Tuesday at the American Airlines Arena in Miami. Along with the Memphis Grizzlies (40) and the Golden State Warriors (30), the Rockets stay one of the three undefeated teams in the NBA. The Rockets used a strong fourth quarter to finish off the Heat, outscoring them 25 - 14 to secure the victory. With Terrence Jones out with a leg injury, Donatas Motiejunas got the start at power forward but only played 13 minutes due to foul trouble and finished with two points. Dwight Howard had his fourth double - double in five games and posted a team - high 25 points and 10 rebounds. He's now averaging 15 points and 11 rebounds on the year. Coming only one rebound shy of a triple - double, James Harden also went off and scored 25 points to go along with 10 assists and nine rebounds. Patrick Beverley had to sit out the Rockets' last two games with a hamstring injury but was able to return in this one and scored 15 points, going 5 - for - 8 from the field and 4 - for - 7 from the three - point line. Trevor Ariza was the fourth Rocket starter in double - digits, as he added 19 points (5 - 8 3Pt, 4 - 4 FT) and five assists. Chris Bosh and Dwyane Wade scored 21 and 19 points a piece to lead the Heat in scoring. Bosh also had eight rebounds and is now averaging 25 points and 11 rebounds on the season. Mario Chalmers came off the bench again but played 29 minutes compared to starter Norris Cole, who only notched 16 minutes and went scoreless. Chalmers had 12 points, shooting 4 - for - 12 from the field and 2 - for - 5 from beyond the three - point line. Shawne Williams continued to start for the Heat, and he finished the game with 14 points (4 - 6 FG, 3 - 4 3Pt, 3 - 4 FT) and five rebounds. Rookie Shabazz Napier came off the bench as well and had five points and four assists in 27 minutes. The Rockets' next game will be at home against the San Antonio Spurs on Thursday, while the Heat will go on the road to Charlotte and play the Hornets on Wednesday.
",Patrick Beverley,0.0,-1,,
251,35,"The Houston Rockets (50) defeated the Miami Heat (3 - 1) 108 - 91 on Tuesday at the American Airlines Arena in Miami. Along with the Memphis Grizzlies (40) and the Golden State Warriors (30), the Rockets stay one of the three undefeated teams in the NBA. The Rockets used a strong fourth quarter to finish off the Heat, outscoring them 25 - 14 to secure the victory. With Terrence Jones out with a leg injury, Donatas Motiejunas got the start at power forward but only played 13 minutes due to foul trouble and finished with two points. Dwight Howard had his fourth double - double in five games and posted a team - high 25 points and 10 rebounds. He's now averaging 15 points and 11 rebounds on the year. Coming only one rebound shy of a triple - double, James Harden also went off and scored 25 points to go along with 10 assists and nine rebounds. Patrick Beverley had to sit out the Rockets' last two games with a hamstring injury but was able to return in this one and scored 15 points, going 5 - for - 8 from the field and 4 - for - 7 from the three - point line. Trevor Ariza was the fourth Rocket starter in double - digits, as he added 19 points (5 - 8 3Pt, 4 - 4 FT) and five assists. Chris Bosh and Dwyane Wade scored 21 and 19 points a piece to lead the Heat in scoring. Bosh also had eight rebounds and is now averaging 25 points and 11 rebounds on the season. Mario Chalmers came off the bench again but played 29 minutes compared to starter Norris Cole, who only notched 16 minutes and went scoreless. Chalmers had 12 points, shooting 4 - for - 12 from the field and 2 - for - 5 from beyond the three - point line. Shawne Williams continued to start for the Heat, and he finished the game with 14 points (4 - 6 FG, 3 - 4 3Pt, 3 - 4 FT) and five rebounds. Rookie Shabazz Napier came off the bench as well and had five points and four assists in 27 minutes. The Rockets' next game will be at home against the San Antonio Spurs on Thursday, while the Heat will go on the road to Charlotte and play the Hornets on Wednesday.
",Shawne Williams,-1.0,-1,0,6
252,35,"The Houston Rockets (50) defeated the Miami Heat (3 - 1) 108 - 91 on Tuesday at the American Airlines Arena in Miami. Along with the Memphis Grizzlies (40) and the Golden State Warriors (30), the Rockets stay one of the three undefeated teams in the NBA. The Rockets used a strong fourth quarter to finish off the Heat, outscoring them 25 - 14 to secure the victory. With Terrence Jones out with a leg injury, Donatas Motiejunas got the start at power forward but only played 13 minutes due to foul trouble and finished with two points. Dwight Howard had his fourth double - double in five games and posted a team - high 25 points and 10 rebounds. He's now averaging 15 points and 11 rebounds on the year. Coming only one rebound shy of a triple - double, James Harden also went off and scored 25 points to go along with 10 assists and nine rebounds. Patrick Beverley had to sit out the Rockets' last two games with a hamstring injury but was able to return in this one and scored 15 points, going 5 - for - 8 from the field and 4 - for - 7 from the three - point line. Trevor Ariza was the fourth Rocket starter in double - digits, as he added 19 points (5 - 8 3Pt, 4 - 4 FT) and five assists. Chris Bosh and Dwyane Wade scored 21 and 19 points a piece to lead the Heat in scoring. Bosh also had eight rebounds and is now averaging 25 points and 11 rebounds on the season. Mario Chalmers came off the bench again but played 29 minutes compared to starter Norris Cole, who only notched 16 minutes and went scoreless. Chalmers had 12 points, shooting 4 - for - 12 from the field and 2 - for - 5 from beyond the three - point line. Shawne Williams continued to start for the Heat, and he finished the game with 14 points (4 - 6 FG, 3 - 4 3Pt, 3 - 4 FT) and five rebounds. Rookie Shabazz Napier came off the bench as well and had five points and four assists in 27 minutes. The Rockets' next game will be at home against the San Antonio Spurs on Thursday, while the Heat will go on the road to Charlotte and play the Hornets on Wednesday.
",Chris Bosh,2.0,-1,-1,-1
253,35,"The Houston Rockets (50) defeated the Miami Heat (3 - 1) 108 - 91 on Tuesday at the American Airlines Arena in Miami. Along with the Memphis Grizzlies (40) and the Golden State Warriors (30), the Rockets stay one of the three undefeated teams in the NBA. The Rockets used a strong fourth quarter to finish off the Heat, outscoring them 25 - 14 to secure the victory. With Terrence Jones out with a leg injury, Donatas Motiejunas got the start at power forward but only played 13 minutes due to foul trouble and finished with two points. Dwight Howard had his fourth double - double in five games and posted a team - high 25 points and 10 rebounds. He's now averaging 15 points and 11 rebounds on the year. Coming only one rebound shy of a triple - double, James Harden also went off and scored 25 points to go along with 10 assists and nine rebounds. Patrick Beverley had to sit out the Rockets' last two games with a hamstring injury but was able to return in this one and scored 15 points, going 5 - for - 8 from the field and 4 - for - 7 from the three - point line. Trevor Ariza was the fourth Rocket starter in double - digits, as he added 19 points (5 - 8 3Pt, 4 - 4 FT) and five assists. Chris Bosh and Dwyane Wade scored 21 and 19 points a piece to lead the Heat in scoring. Bosh also had eight rebounds and is now averaging 25 points and 11 rebounds on the season. Mario Chalmers came off the bench again but played 29 minutes compared to starter Norris Cole, who only notched 16 minutes and went scoreless. Chalmers had 12 points, shooting 4 - for - 12 from the field and 2 - for - 5 from beyond the three - point line. Shawne Williams continued to start for the Heat, and he finished the game with 14 points (4 - 6 FG, 3 - 4 3Pt, 3 - 4 FT) and five rebounds. Rookie Shabazz Napier came off the bench as well and had five points and four assists in 27 minutes. The Rockets' next game will be at home against the San Antonio Spurs on Thursday, while the Heat will go on the road to Charlotte and play the Hornets on Wednesday.
",Dwyane Wade,1.0,-1,,1
254,35,"The Houston Rockets (50) defeated the Miami Heat (3 - 1) 108 - 91 on Tuesday at the American Airlines Arena in Miami. Along with the Memphis Grizzlies (40) and the Golden State Warriors (30), the Rockets stay one of the three undefeated teams in the NBA. The Rockets used a strong fourth quarter to finish off the Heat, outscoring them 25 - 14 to secure the victory. With Terrence Jones out with a leg injury, Donatas Motiejunas got the start at power forward but only played 13 minutes due to foul trouble and finished with two points. Dwight Howard had his fourth double - double in five games and posted a team - high 25 points and 10 rebounds. He's now averaging 15 points and 11 rebounds on the year. Coming only one rebound shy of a triple - double, James Harden also went off and scored 25 points to go along with 10 assists and nine rebounds. Patrick Beverley had to sit out the Rockets' last two games with a hamstring injury but was able to return in this one and scored 15 points, going 5 - for - 8 from the field and 4 - for - 7 from the three - point line. Trevor Ariza was the fourth Rocket starter in double - digits, as he added 19 points (5 - 8 3Pt, 4 - 4 FT) and five assists. Chris Bosh and Dwyane Wade scored 21 and 19 points a piece to lead the Heat in scoring. Bosh also had eight rebounds and is now averaging 25 points and 11 rebounds on the season. Mario Chalmers came off the bench again but played 29 minutes compared to starter Norris Cole, who only notched 16 minutes and went scoreless. Chalmers had 12 points, shooting 4 - for - 12 from the field and 2 - for - 5 from beyond the three - point line. Shawne Williams continued to start for the Heat, and he finished the game with 14 points (4 - 6 FG, 3 - 4 3Pt, 3 - 4 FT) and five rebounds. Rookie Shabazz Napier came off the bench as well and had five points and four assists in 27 minutes. The Rockets' next game will be at home against the San Antonio Spurs on Thursday, while the Heat will go on the road to Charlotte and play the Hornets on Wednesday.
",Norris Cole,,-1,0,-1
